TF_a	TF_b	num_site_TF_b	exact	window
MAX.hg38.10000	MECOM.hg38.10000	10000	13	1178
MAX.hg38.10000	POU2F1.hg38.10000	10000	13	1091
MAX.hg38.10000	FOXO1.hg38.10000	10000	13	1040
MAX.hg38.10000	ARID3A.hg38.10000	10000	13	711
MAX.hg38.10000	ZNF652.hg38.10000	10000	13	669
MAX.hg38.10000	PROX1.hg38.10000	10000	13	521
MAX.hg38.10000	TCF7.hg38.10000	10000	13	416
MAX.hg38.10000	EBF3.hg38.10000	10000	13	339
MAX.hg38.10000	ZNF263.hg38.10000	10000	12	1539
MAX.hg38.10000	ELF3.hg38.10000	10000	12	1076
MAX.hg38.10000	TCF7L2.hg38.10000	10000	12	1016
MAX.hg38.10000	BCL11A.hg38.10000	10000	12	998
MAX.hg38.10000	ESRRA.hg38.10000	10000	12	797
MAX.hg38.10000	AHR.hg38.10000	10000	12	787
MAX.hg38.10000	ASCL1.hg38.10000	10000	12	701
MAX.hg38.10000	NR1H3.hg38.10000	10000	12	398
MAX.hg38.10000	IKZF1.hg38.10000	10000	11	1686
MAX.hg38.10000	TET3.hg38.10000	10000	11	1238
MAX.hg38.10000	HIC1.hg38.10000	10000	11	1030
MAX.hg38.10000	NR2F2.hg38.10000	10000	11	870
MAX.hg38.10000	NFKB1.hg38.10000	10000	11	732
MAX.hg38.10000	FOXA2.hg38.10000	10000	11	703
MAX.hg38.10000	NR2F6.hg38.10000	10000	11	637
MAX.hg38.10000	HNF4A.hg38.10000	10000	11	512
MAX.hg38.10000	MSC.hg38.10000	10000	10	1193
MAX.hg38.10000	SOX17.hg38.10000	10000	10	795
MAX.hg38.10000	EGR2.hg38.10000	10000	10	618
MAX.hg38.10000	ZBTB20.hg38.10000	10000	9	1974
MAX.hg38.10000	NFATC3.hg38.10000	10000	9	1292
MAX.hg38.10000	ZNF24.hg38.10000	10000	9	962
MAX.hg38.10000	ZNF467.hg38.10000	10000	9	959
MAX.hg38.10000	NFKB2.hg38.10000	10000	9	949
MAX.hg38.10000	PITX3.hg38.10000	10000	9	861
MAX.hg38.10000	TLX1.hg38.10000	10000	9	692
MAX.hg38.10000	PPARD.hg38.10000	10000	9	658
MAX.hg38.10000	CEBPB.hg38.10000	10000	9	645
MAX.hg38.10000	ATF2.hg38.10000	10000	9	608
MAX.hg38.10000	FEZF1.hg38.10000	10000	9	542
MAX.hg38.10000	ZNF264.hg38.10000	10000	9	521
MAX.hg38.10000	NR3C1.hg38.10000	10000	9	421
MAX.hg38.10000	TWIST1.hg38.10000	10000	9	406
MAX.hg38.10000	MEF2A.hg38.10000	10000	9	315
MAX.hg38.10000	TP63.hg38.10000	10000	9	265
MAX.hg38.10000	ZBTB6.hg38.10000	10000	8	1239
MAX.hg38.10000	ZNF280A.hg38.10000	10000	8	641
MAX.hg38.10000	ZBTB16.hg38.10000	10000	8	588
MAX.hg38.10000	CDX2.hg38.10000	10000	8	573
MAX.hg38.10000	NFE2L2.hg38.10000	10000	8	550
MAX.hg38.10000	CEBPG.hg38.10000	10000	8	487
MAX.hg38.10000	BATF.hg38.10000	10000	8	381
MAX.hg38.10000	RFX1.hg38.10000	10000	7	1096
MAX.hg38.10000	PBX2.hg38.10000	10000	7	812
MAX.hg38.10000	ATF7.hg38.10000	10000	7	735
MAX.hg38.10000	TBX2.hg38.10000	10000	7	620
MAX.hg38.10000	NKX2-1.hg38.10000	10000	7	578
MAX.hg38.10000	GFI1.hg38.10000	10000	7	542
MAX.hg38.10000	CEBPA.hg38.10000	10000	7	538
MAX.hg38.10000	FOSL2.hg38.10000	10000	7	381
MAX.hg38.10000	MYF5.hg38.10000	10000	6	1077
MAX.hg38.10000	TEAD1.hg38.10000	10000	6	704
MAX.hg38.10000	SOX2.hg38.10000	10000	6	553
MAX.hg38.10000	IKZF2.hg38.10000	10000	6	467
